Gene stable ID	Transcript stable ID	NCBI gene (formerly Entrezgene) ID	Gene name
ENSG00000206292	ENST00000477987	3111	HLA-DOA
ENSG00000206292	ENST00000383225	3111	HLA-DOA
ENSG00000206292	ENST00000484149	3111	HLA-DOA
ENSG00000232516	ENST00000417770		ETF1P1
ENSG00000206320	ENST00000469751	177	AGER
ENSG00000206320	ENST00000497583	177	AGER
ENSG00000206320	ENST00000468699	177	AGER
ENSG00000206320	ENST00000383279	177	AGER
ENSG00000206320	ENST00000383275	177	AGER
ENSG00000206320	ENST00000462045	177	AGER
ENSG00000206320	ENST00000451115	177	AGER
ENSG00000206320	ENST00000415973	177	AGER
ENSG00000206320	ENST00000453119	177	AGER
ENSG00000206320	ENST00000550854	177	AGER
ENSG00000206320	ENST00000549168	177	AGER
ENSG00000206320	ENST00000547328	177	AGER
ENSG00000206320	ENST00000551254	177	AGER
ENSG00000206320	ENST00000548034	177	AGER
ENSG00000206320	ENST00000549776	177	AGER
ENSG00000226560	ENST00000476210	717	C2
ENSG00000226560	ENST00000414609	717	C2
ENSG00000226560	ENST00000432285	717	C2
ENSG00000226560	ENST00000493064	717	C2
ENSG00000226560	ENST00000458436	717	C2
ENSG00000226560	ENST00000479385	717	C2
ENSG00000226560	ENST00000448206	717	C2
ENSG00000226560	ENST00000447164	717	C2
ENSG00000226560	ENST00000416456	717	C2
ENSG00000226560	ENST00000482802	717	C2
ENSG00000226560	ENST00000428140	717	C2
ENSG00000226560	ENST00000495405	717	C2
ENSG00000226560	ENST00000474222	717	C2
ENSG00000226560	ENST00000485098	717	C2
ENSG00000226560	ENST00000460487	717	C2
ENSG00000226560	ENST00000613837	717	C2
ENSG00000226560	ENST00000615380	717	C2
ENSG00000226560	ENST00000551648	717	C2
ENSG00000226560	ENST00000552638	717	C2
ENSG00000229295	ENST00000415996	3115	HLA-DPB1
ENSG00000229295	ENST00000447783	3115	HLA-DPB1
ENSG00000229295	ENST00000483210	3115	HLA-DPB1
ENSG00000229295	ENST00000491972	3115	HLA-DPB1
ENSG00000229295	ENST00000487157	3115	HLA-DPB1
ENSG00000229295	ENST00000471485	3115	HLA-DPB1
ENSG00000229295	ENST00000415438	3115	HLA-DPB1
ENSG00000229295	ENST00000445925	3115	HLA-DPB1
ENSG00000229295	ENST00000484273	3115	HLA-DPB1
ENSG00000280792	ENST00000627995		
ENSG00000281384	ENST00000628073		
ENSG00000281384	ENST00000652739		
ENSG00000281384	ENST00000650892		
ENSG00000232575	ENST00000436628	203068	TUBB
ENSG00000232575	ENST00000437490	203068	TUBB
ENSG00000232575	ENST00000426754	203068	TUBB
ENSG00000232575	ENST00000425102	203068	TUBB
ENSG00000230254	ENST00000427936	3133	HLA-E
ENSG00000230254	ENST00000462865	3133	HLA-E
ENSG00000230254	ENST00000467974	3133	HLA-E
ENSG00000243492	ENST00000482187	3139	HLA-L
ENSG00000243492	ENST00000482589	3139	HLA-L
ENSG00000229045	ENST00000445549		DDX6P1
ENSG00000230907	ENST00000425378	63943	FKBPL
ENSG00000235765	ENST00000421248		SAPCD1-AS1
ENSG00000226033	ENST00000496606	8859	STK19
ENSG00000226033	ENST00000444147	8859	STK19
ENSG00000226033	ENST00000431383	8859	STK19
ENSG00000226033	ENST00000481637	8859	STK19
ENSG00000226033	ENST00000478362	8859	STK19
ENSG00000226033	ENST00000523972	8859	STK19
ENSG00000226033	ENST00000472138	8859	STK19
ENSG00000226033	ENST00000480096	8859	STK19
ENSG00000226033	ENST00000465050	8859	STK19
ENSG00000226033	ENST00000465734	8859	STK19
ENSG00000226033	ENST00000480672	8859	STK19
ENSG00000226033	ENST00000463291	8859	STK19
ENSG00000226033	ENST00000674578	8859	STK19
ENSG00000243252	ENST00000446630		
ENSG00000226603	ENST00000430366	58530	LY6G6D
ENSG00000226603	ENST00000419389	58530	LY6G6D
ENSG00000226603	ENST00000445443	58530	LY6G6D
