Gene_ID,Genebank
gene2169,109204813
gene2170,112841640
gene2171,109204815
gene2172,102080282
gene2173,102077731
gene2174,106098200
gene2175,100694942
gene2177,102077094
gene2178,112841787
gene2179,102076834
gene2181,100695871
gene2182,100695603
gene2183,100709907
gene2184,100695339
gene2185,100695072
gene2186,109194163
gene2187,102077825
gene2188,100709634
gene2189,100694812
gene2191,100694544
gene2192,100709366
gene2194,100709097
gene2195,100694276
gene2197,100693999
gene2198,100708556
gene2200,102079551
gene2201,100693731
gene2203,100693470
gene2204,100693194
gene2205,109204854
gene2206,100708387
gene2208,109194378
gene2209,100692923
gene2210,100692652
gene2211,100692379
gene2212,102080108
gene2213,100692105
gene2214,100708117
gene2215,100707848
gene2216,102080853
gene2219,100534572
gene2220,100691839
gene2221,100707314
gene2222,100691570
gene2223,100691298
gene2224,100707048
gene2225,100691033
gene2226,100690767
gene2227,100690493
gene2228,100690225
gene2232,100706778
gene2233,100712576
gene2234,102075574
gene2235,106096482
gene2236,100706504
gene2237,100712043
gene2238,100711778
gene2239,100706240
gene2240,100711505
gene2242,100705972
gene2243,100705713
gene2244,100705454
gene2245,100705184
gene2246,100711234
gene2247,100710966
gene2249,100710701
gene2250,100710435
gene2252,100704915
gene2253,100704645
gene2254,100710173
gene2255,102077396
gene2256,100704377
gene2257,100704109
gene2258,100703840
gene2259,109205009
gene2260,106099041
gene2263,102079368
gene2267,109205035
gene2269,100694059
gene2270,100701639
gene2271,100693787
gene2272,100534398
gene2273,100701092
gene2274,102080697
gene2275,100693525
gene2276,100700822
gene2277,100700557
gene2278,100693250
gene2279,100700279
gene2280,100692981
gene2282,100692707
gene2283,100692437
gene2284,100700006
gene2285,100692168
gene2286,100691901
gene2287,100691633
gene2288,100699742
gene2289,100691362
gene2290,102083118
gene2292,109205088
gene2295,109194872
gene2296,112841882
gene2297,109194876
gene2299,109194874
gene2300,112842384
gene2301,109194891
gene2304,100691093
gene2306,100699473
gene2307,100690830
gene2308,100699201
gene2309,100690556
gene2310,100698937
gene2311,106096447
gene2312,100690288
gene2314,100698667
gene2315,102076457
gene2316,100697871
gene2317,100690020
gene2318,112841944
gene2319,100689752
gene2320,100712373
gene2321,100697600
gene2322,100697336
gene2323,100697062
gene2325,102077653
gene2326,100696796
gene2327,100696355
gene2328,100695922
gene2329,100695655
gene2330,100695394
gene2331,100695129
gene2332,100711570
gene2333,102079731
gene2334,100694863
gene2336,100711298
gene2337,100694598
gene2338,100694331
gene2339,100694058
gene2340,100693786
gene2341,100711033
gene2342,100693249
gene2343,100693524
gene2344,100692980
gene2345,100692706
gene2346,100710765
gene2347,100692436
gene2348,102081838
gene2349,100710497
gene2351,100710240
gene2352,100709973
gene2353,100709701
gene2354,100692167
gene2355,100691900
gene2356,100691632
gene2357,100709430
gene2358,100691361
gene2360,102083312
gene2361,100691092
gene2362,102075670
gene2363,100709163
gene2364,100690829
gene2365,100690555
gene2366,100708893
gene2367,100690287
gene2368,100689841
gene2370,102076835
gene2371,100712460
gene2372,100712192
gene2373,100711743
gene2374,102077124
gene2375,100711469
gene2376,109203106
gene2377,100708623
gene2378,100711196
gene2379,100710930
gene2380,100710665
gene2381,106096426
gene2382,100708081
gene2383,100710401
gene2384,100709874
gene2386,100709602
gene2387,100709334
gene2388,100709063
gene2389,100708794
gene2390,100708525
gene2391,100708080
gene2392,100707812
gene2393,100707541
gene2394,100707811
gene2395,100707282
gene2396,100707016
gene2398,100707015
gene2399,100706746
gene2402,100706475
gene2403,100706213
gene2404,100705943
gene2405,100705682
gene2406,100705418
gene2407,100706474
gene2409,100706745
gene2410,102082791
gene2411,100705148
gene2412,100704879
gene2413,100706016
gene2414,100705590
gene2416,100704611
gene2417,100705323
gene2418,100705059
gene2419,100704422
gene2420,100704342
gene2421,100704156
gene2429,100703886
gene2432,109194822
gene2434,100703614
gene2435,100703341
gene2436,100704074
gene2437,100703071
gene2438,100702805
gene2439,100702537
gene2440,100703806
gene2443,100703532
gene2444,100534409
gene2445,100702004
gene2446,100701550
gene2447,100701004
gene2448,100703263
gene2449,109194316
gene2452,100702720
gene2454,100702451
gene2456,100702180
gene2457,100701913
gene2458,102080056
gene2460,100693292
gene2461,100693023
gene2462,100692750
gene2464,102079772
gene2465,100692482
gene2467,100703473
gene2468,100702934
gene2469,100692212
gene2470,100702665
gene2471,100691945
gene2473,100702394
gene2474,100691677
gene2475,109194365
gene2476,100690875
gene2477,100690601
gene2478,100690331
gene2479,100701860
gene2480,100701584
gene2481,100701314
gene2483,100690066
gene2484,100689797
gene2485,100712418
gene2486,100701041
gene2487,100712148
gene2488,100697018
gene2489,100711879
gene2490,100711609
gene2491,100711337
gene2492,100711070
gene2493,100709468
gene2494,100710804
gene2495,100707396
gene2496,100704018
gene2498,100703204
gene2499,100702129
gene2500,100696750
gene2502,102075906
gene2504,100696204
gene2505,100696469
gene2506,100696738
gene2507,100697006
gene2508,100697276
gene2510,100695155
gene2511,100697539
gene2512,102076907
gene2513,102077000
gene2514,100697811
gene2515,100701844
gene2516,100698076
gene2517,109194920
gene2518,100709040
gene2519,100705082
gene2520,100705613
gene2521,100698343
gene2522,100705878
gene2523,102078310
gene2524,100698607
gene2525,100698878
gene2526,100699144
gene2527,100699411
gene2528,100699681
gene2529,100699946
gene2530,100706145
gene2531,100700215
gene2532,100700492
gene2533,100700758
gene2534,100706571
gene2535,100706843
gene2536,100707301
gene2537,100701029
gene2539,100707562
gene2540,100707834
gene2541,100701301
gene2543,100701573
gene2544,100708102
gene2545,100702116
gene2546,100702380
gene2547,109195092
gene2548,100708372
gene2549,100702919
gene2551,100703189
gene2552,100708648
gene2553,100703458
gene2554,112842182
gene2555,102082506
gene2556,100703734
gene2557,100704002
gene2558,100704274
gene2559,100709190
gene2561,100704541
gene2562,100704810
gene2565,100705347
gene2566,100709624
gene2567,102075647
gene2568,100695417
gene2569,100695678
gene2570,100695946
gene2580,109195150
gene2583,100706165
gene2589,109195159
gene2593,100709651
gene2596,106096882
gene2598,100711791
gene2599,100711520
gene2600,100711248
gene2601,100709113
gene2602,100710981
gene2603,100710715
gene2604,100710448
gene2605,100708841
gene2606,100712058
gene2607,100710189
gene2608,100709924
gene2609,100709382
gene2610,109202040
gene2611,112846749
gene2613,109194314
gene2616,100700869
gene2617,100702945
gene2619,100703217
gene2620,100703485
gene2621,100703762
gene2622,100704029
gene2623,100704300
gene2624,100701143
gene2625,100701416
gene2627,100701686
gene2628,100704568
gene2629,100701961
gene2631,102077811
gene2632,100696100
gene2633,102078464
gene2635,109199917
gene2637,112846667
gene2638,100692590
gene2639,100693931
gene2640,100693665
gene2641,100693403
gene2642,100692587
gene2643,112846668
gene2644,109199916
gene2645,109199918
gene2646,100701331
gene2649,109201795
gene2657,100705368
gene2659,100701867
gene2660,100705102
gene2661,100701591
gene2662,109201818
gene2663,100701321
gene2664,100704832
gene2665,100704563
gene2666,100704296
gene2667,100704025
gene2668,100703757
gene2669,100701048
gene2670,100700778
gene2671,100703481
gene2672,100700512
gene2673,100700052
gene2674,100703212
gene2675,100699786
gene2676,112846735
gene2677,102082272
gene2678,100702673
gene2682,112846711
gene2683,100699518
gene2685,112846712
gene2686,112846734
gene2687,100702402
gene2688,106096675
gene2690,109201794
gene2691,100709512
gene2693,100697338
gene2694,100697872
gene2695,100709783
gene2696,100534461
gene2698,100697602
gene2699,100698137
gene2700,100698401
gene2701,109194507
gene2702,100710052
gene2705,100710317
gene2707,102077341
gene2708,100710581
gene2709,100699203
gene2713,100699475
gene2714,102075819
gene2715,100711114
gene2716,100711383
gene2717,100699744
gene2718,100711656
gene2719,100700008
gene2720,100711927
gene2721,100712196
gene2722,100712464
gene2723,100689844
gene2724,106098323
gene2725,100700281
gene2726,100700559
gene2727,100700824
gene2728,100701095
gene2729,100690109
gene2730,100690375
gene2731,100701366
gene2732,102081697
gene2733,102081065
gene2734,100690648
gene2736,100690919
gene2737,106098324
gene2738,106098321
gene2739,100701640
gene2740,100691455
gene2741,102081034
gene2742,100691722
gene2743,100691992
gene2744,100701914
gene2745,100702181
gene2746,100692260
gene2747,102080878
gene2753,102080700
gene2754,100692530
gene2755,106098317
gene2756,112846713
gene2757,109201792
gene2758,112846716
gene2759,100692799
gene2760,100693074
gene2761,100693345
gene2762,100693612
gene2764,100693872
gene2765,100702452
gene2766,102079250
gene2767,100694146
gene2770,100702721
gene2771,109201814
gene2772,106097693
gene2774,112846717
gene2775,109202029
gene2776,109202028
gene2777,100694685
gene2778,112846664
gene2779,100694946
gene2780,106098316
gene2784,100695216
gene2785,109202018
gene2786,100695479
gene2787,109202016
gene2788,100695743
gene2790,100696004
gene2791,109202017
gene2792,102078655
gene2793,112846744
gene2794,100696269
gene2797,100697065
gene2798,109201791
gene2799,100703437
gene2800,100697339
gene2801,100703712
gene2802,100703981
gene2803,100704251
gene2804,100697603
gene2805,100697873
gene2806,112846745
gene2807,102077703
gene2808,100534523
gene2809,100534522
gene2811,100698138
gene2813,100698402
gene2814,109202015
gene2817,109194394
gene2821,102079120
gene2822,102076904
gene2823,112846661
gene2825,100705326
gene2826,109202012
gene2827,100699204
gene2828,100699476
gene2829,100705593
gene2830,109194147
gene2831,109202011
gene2832,100708797
gene2833,100705854
gene2834,100706121
gene2835,100700282
gene2836,100706747
gene2837,109202009
gene2840,102083068
gene2842,100700560
gene2843,100707017
gene2844,100707283
gene2845,100707542
gene2846,100698912
gene2847,100697384
gene2849,106097209
gene2851,109200384
gene2852,109200387
gene2855,109201821
gene2856,100697650
gene2859,100698450
gene2860,100698185
gene2861,100700825
gene2862,100707813
gene2863,100701096
gene2864,100701367
gene2865,100708260
gene2867,100701641
gene2868,100701915
gene2870,100708528
gene2871,100702182
gene2873,109202006
gene2874,109202003
gene2875,109202005
gene2876,109202004
gene2880,100703058
gene2881,100705670
gene2882,100705931
gene2883,100706201
gene2884,100703329
gene2885,100703602
gene2886,100703874
gene2887,100706462
gene2888,100706733
gene2889,100704145
gene2891,102078207
gene2892,100707003
gene2893,100707270
gene2894,100707529
gene2896,100707799
gene2897,100704411
gene2898,100704678
gene2899,100704950
gene2900,100705214
gene2901,100708068
gene2902,100708337
gene2903,100705483
gene2904,100705746
gene2905,100708610
gene2906,102075784
gene2907,102075641
gene2908,100708879
gene2909,102080817
gene2910,102083067
gene2911,100709149
gene2912,100706537
gene2913,100709416
gene2914,100706808
gene2915,100707073
gene2916,100709688
gene2917,100707344
gene2919,100710227
gene2920,100707608
gene2921,100710484
gene2924,100707881
gene2925,100534496
gene2926,109201789
gene2927,112846612
gene2929,100710752
gene2931,100711021
gene2932,100708694
gene2933,100711286
gene2934,100708964
gene2936,100709237
gene2937,100709500
gene2939,100709770
gene2940,100711557
gene2941,100710039
gene2942,100710304
gene2943,100711825
gene2944,100712092
gene2945,100710567
gene2946,100710836
gene2947,100711100
gene2948,100712358
gene2949,100711370
gene2950,100689738
gene2951,102078679
gene2952,100690007
gene2953,100711643
gene2954,100690273
gene2955,100690541
gene2956,100711914
gene2958,100690815
gene2959,100534527
gene2960,100691078
gene2961,100712452
gene2962,100691347
gene2963,100689833
gene2964,100690099
gene2965,100691619
gene2966,100691887
gene2967,100692156
gene2968,109201998
gene2970,100692425
gene2971,100534506
gene2972,100690638
gene2973,100690909
gene2974,100692696
gene2975,100692969
gene2977,100693775
gene2978,100702619
gene2979,100702348
gene2980,100697239
gene2981,100702085
gene2982,100701813
gene2983,100701540
gene2984,100696970
gene2985,100701269
gene2987,100696705
gene2988,100696438
gene2989,100700993
gene2991,100700725
gene2992,100700457
gene2993,100700181
gene2994,100699914
gene2995,100696171
gene2996,100695912
gene2997,100699648
gene2998,100699375
gene2999,100695643
gene3000,109201995
gene3001,100699108
gene3002,100698838
gene3005,112846759
gene3006,100698040
gene3008,100695116
gene3009,100695382
gene3010,102080457
gene3011,102080551
gene3012,100694673
gene3013,109194535
gene3014,102078595
gene3015,102080640
gene3016,102078678
gene3017,102078793
gene3018,100697777
gene3019,100697505
gene3020,100694404
gene3021,100697240
gene3022,100696971
gene3023,100694135
gene3024,102080249
gene3025,100693861
gene3026,100534551
gene3027,100696706
gene3028,100693332
gene3029,102080947
gene3030,100696439
gene3031,102081033
gene3032,100693064
gene3033,100696172
gene3035,100692789
gene3036,100692520
gene3037,109201788
gene3038,100695913
gene3039,100692250
gene3040,100695644
gene3041,100695383
gene3043,100695117
gene3044,100691983
gene3045,102082411
gene3046,100691713
gene3047,100694852
gene3048,100691445
gene3049,100694586
gene3050,100694319
gene3051,102082981
gene3052,100691176
gene3053,102075640
gene3054,100694046
gene3056,106098069
gene3058,100697504
gene3060,100697776
gene3061,100703155
gene3062,100698039
gene3063,100698306
gene3064,100703425
gene3065,102081274
gene3066,100534414
gene3068,100703702
gene3069,100703969
gene3070,100698837
gene3072,109194558
gene3074,100699282
gene3075,100699554
gene3076,100704509
gene3077,100704778
gene3078,100699819
gene3079,100705049
gene3080,102079789
gene3081,100700085
gene3082,100705314
gene3083,112846766
gene3084,100705581
gene3085,100705842
gene3086,100700357
gene3087,102079092
gene3088,100706109
gene3089,102078828
gene3090,100706371
gene3091,109201984
gene3092,109194363
gene3094,112846721
gene3095,100706639
gene3097,100700633
gene3100,100706910
gene3101,100707172
gene3102,100707437
gene3103,100701083
gene3104,100707707
gene3105,100707979
gene3106,100708249
gene3107,102077620
gene3108,106098073
gene3109,106098071
gene3111,112841712
gene3112,109201990
gene3115,112841654
gene3116,102081056
gene3117,109201987
gene3119,102081629
gene3120,100703859
gene3123,102081002
gene3124,109201993
gene3125,100703587
gene3126,102081722
gene3142,100707122
gene3144,109194446
gene3145,100707393
gene3146,100704012
gene3147,100707659
gene3149,100707931
gene3150,100704284
gene3151,100704551
gene3152,100704997
gene3154,100708204
gene3155,100708469
gene3156,100708739
gene3157,109194368
gene3159,100709007
gene3160,100705263
gene3161,102078687
gene3162,100709278
gene3163,100709546
gene3166,112846722
